_id,Composition,Reference,Is_Amorphous?,Casting,Type,Size_Measure,Size1,Size2,Characterization,From,Tg_[K],Tl_[K],DOI,Dmax_[mm],Tx_[K],Tm_[K],Melting,Environment,Sigma_[Mpa],Zmax_[mm],E_[GPA],Possion's_Ratio,v,Rc_[K/s],Fracture_Strength_[MPa],G_[GPa],Density_[g/cm^3]
60490a203e6da430a7211b01,Al10Cu18Ni10Zr62,"Fornell, J., Surin~ach, S., Baró, M.D., Sort, J.: Intermetallics 17 (2009) 1090–1097.",AM,Melt Casting,Rod,,,,,Carter,676.0,,10.1016/j.intermet.2009.05.015,,766.0,,,,,,,,,,,,
60490a203e6da430a7211b02,Al10Cu20Fe10Zr60,"Zhang, Q.S., Zhang, W., Inoue, A.: Scripta Materialia 61 (2009) 241–244.",AM,Melt Casting,Rod,,,,,Carter,670.0,1199.0,10.1016/j.scriptamat.2009.03.056,10.0,756.0,,,,,,,,,,,,
60490a203e6da430a7211b03,Al10Cu20La70,"Inoue, A., Yamaguchi, H., Zhang, T., Masumoto, T.: Mater. Trans. JIM 31 (1990) 104-109.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  XRD,Carter,,,10.2320/matertrans1989.31.104,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7211b04,Al10Cu20Nd60Ni10,"Qiu, K.Q., Zhang, H.F., Wang, A.M., Ding, B.Z., Hu, Z.Q.: Acta Materialia 50 (2002) 3567–3578.",AM,,,,,,,Carter,,,10.1016/S1359-6454(02)00156-8,,,,,,,,,,0.358,,,,
60490a203e6da430a7211b05,Al10Cu20Ni10Pr60,"Meng, Q.G., Zhang, S.G., Li, J.G.: Journal of Alloys and Compounds 452 (2008) 273–278.",AM,Melt Casting,Rod,,,,,Carter,435.0,,10.1016/j.jallcom.2006.11.007,,454.4,,,,,,,,0.365,,,,
60490a203e6da430a7211b06,Al10Cu20Ni10Zr60,"Cao H., Ma D., Hsieh K.-C., Ding L., Stratton W.G., Voyles P.M., Pan Y., Cai M., Dickinson J.T., Chang Y.A.:ActaMaterialia. 54 (2006) 2975–2982.",AM,Melt Casting,Rod,,,,,Carter,670.0,,10.1016/j.actamat.2006.02.051,2.5,743.0,,,,1790.0,,84.0,2.2,,,,,
60490a203e6da430a7211b07,Al10Cu20Ni8Ti5Zr57,,,,,,,,,Ben,676.7,1145.2,10.1016/j.jallcom.2008.07.087,,720.0,,,,,,,,,10.0,,,
60490a203e6da430a7211b08,Al10Cu20Ni8Ti5Zr57,,,,,,,,,Lane,676.7,1145.0,10.1016/j.jallcom.2008.07.087,10.0,720.0,,,,,,,,,,,,
60490a203e6da430a7211b09,Al10Cu20Ni8Ti5Zr57,"Z.P. Lu, H. Tan, Y. Li, S.C. Ng, Scripta Mater. 42 (2000) 667.",AM,Melt Casting,Wedge,,,,,Carter,676.7,1145.2,10.1016/S1359-6462(99)00417-0,,720.0,,,,,10.0,,,,,,,
60490a203e6da430a7211b0a,Al10Cu20Ni8Zr62,"Kuhn U., Eymann K., Mattern N., Eckert J., Gebert A., Bartusch B., Schultz L. (*): Acta Materialia. 54 (2006)4685–4692.",AC,Melt Casting,Rod,,,,,Carter,667.0,,10.1016/j.actamat.2006.05.049,,756.0,,,,,,,,,,,,
60490a203e6da430a7211b0b,Al10Cu20Ti70,"Aoki, K., Masumoto, T.: MRS Int. Meet. Advanced Materials 3 (1989) 393-398.",CR,Melt Spinning,Ribbon,,,,XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7211b0c,Al10Cu22.5Fe7.5Zr60,"Zhang, Q.S., Zhang, W., Inoue, A.: Scripta Materialia 61 (2009) 241–244.",AM,Melt Casting,Rod,,,,,Carter,657.0,1185.0,10.1016/j.scriptamat.2009.03.056,15.0,760.0,,,,,,,,,,,,
60490a203e6da430a7211b0d,Al10Cu23Fe5Zr62,"Liu, Z., Chan, K. C., & Liu, L. (2009). Enhanced glass forming ability and plasticity of a Ni-free Zr-based bulk metallic glass. Journal of Alloys and Compounds, 487(1-2), 152–156. ",AM,Melt Casting,Rod,,,,,Carter,651.0,1186.0,10.1016/j.jallcom.2009.08.030,3.0,751.0,,,,,,,,,,,,
